stock_code,notice_type,pub_date,available_date,title_text,title_length,keyword_score,url,source_api
000021.SZ,股权激励进展公告,2025-09-23,2025-09-23,深科技:关于公司2022年股票期权激励计划预留授予股票期权第一个行权期行权条件成就的公告,44,0.0,https://data.eastmoney.com/notices/detail/000021/AN202509221748575614.html,akshare.stock_notice_report
000021.SZ,股权激励进展公告,2025-09-23,2025-09-23,深科技:关于注销2022年股票期权激励计划预留授予部分股票期权的公告,34,0.0,https://data.eastmoney.com/notices/detail/000021/AN202509221748575617.html,akshare.stock_notice_report
000021.SZ,董事会决议公告,2025-09-23,2025-09-23,深科技:第十届董事会第十三次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/000021/AN202509221748575616.html,akshare.stock_notice_report
000021.SZ,调研活动,2025-09-30,2025-09-30,深科技:2025年9月29日、9月30日投资者关系活动记录表,30,0.0,https://data.eastmoney.com/notices/detail/000021/AN202509301753405982.html,akshare.stock_notice_report
000021.SZ,股票交易异常波动,2025-10-10,2025-10-10,深科技:股票交易异常波动公告,14,0.0,https://data.eastmoney.com/notices/detail/000021/AN202510091758941757.html,akshare.stock_notice_report
000021.SZ,调研活动,2025-10-16,2025-10-16,深科技:2025年10月15日投资者关系活动记录表,25,0.0,https://data.eastmoney.com/notices/detail/000021/AN202510161763265387.html,akshare.stock_notice_report
000021.SZ,股权激励进展公告,2025-10-22,2025-10-22,深科技:关于公司2022年股票期权激励计划预留授予股票期权第一个行权期自主行权的提示性公告,45,0.0,https://data.eastmoney.com/notices/detail/000021/AN202510211766307369.html,akshare.stock_notice_report
000021.SZ,三季度报告全文,2025-10-30,2025-10-30,深科技:2025年三季度报告,14,0.0,https://data.eastmoney.com/notices/detail/000021/AN202510291771272290.html,akshare.stock_notice_report
000021.SZ,保荐/核查意见,2025-10-30,2025-10-30,深科技:中国电子财务有限责任公司专项审计报告(2025年9月30日),34,0.0,https://data.eastmoney.com/notices/detail/000021/AN202510291771272293.html,akshare.stock_notice_report
000021.SZ,监事会决议公告,2025-10-30,2025-10-30,深科技:第十届监事会第十二次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/000021/AN202510291771272306.html,akshare.stock_notice_report
000021.SZ,董事会决议公告,2025-10-30,2025-10-30,深科技:第十届董事会第十四次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/000021/AN202510291771272291.html,akshare.stock_notice_report
000021.SZ,调研活动,2025-11-19,2025-11-19,深科技:2025年11月19日投资者关系活动记录表,25,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511191784355067.html,akshare.stock_notice_report
000021.SZ,调研活动,2025-11-20,2025-11-20,深科技:2025年11月20日投资者关系活动记录表,25,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511201784992948.html,akshare.stock_notice_report
000021.SZ,公司注册资本变更,2025-11-25,2025-11-25,深科技:关于变更注册资本并修订《公司章程》的公告,24,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527951.html,akshare.stock_notice_report
000021.SZ,公司章程,2025-11-25,2025-11-25,深科技:深科技公司章程(2025年11月),21,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527952.html,akshare.stock_notice_report
000021.SZ,召开股东大会通知,2025-11-25,2025-11-25,深科技:关于召开2025年度(第二次)临时股东大会的通知,28,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527950.html,akshare.stock_notice_report
000021.SZ,审计机构变更,2025-11-25,2025-11-25,深科技:关于续聘会计师事务所的公告,17,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527947.html,akshare.stock_notice_report
000021.SZ,董事会决议公告,2025-11-25,2025-11-25,深科技:第十届董事会第十五次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527946.html,akshare.stock_notice_report
000021.SZ,议事规则/实施细则,2025-11-25,2025-11-25,深科技:股东会议事规则(2025年11月),21,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527949.html,akshare.stock_notice_report
000021.SZ,议事规则/实施细则,2025-11-25,2025-11-25,深科技:董事会审计委员会工作条例(2025年11月),26,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527953.html,akshare.stock_notice_report
000021.SZ,议事规则/实施细则,2025-11-25,2025-11-25,深科技:董事会议事规则(2025年11月),21,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511241787527948.html,akshare.stock_notice_report
000021.SZ,调研活动,2025-11-27,2025-11-27,深科技:2025年11月26日投资者关系活动记录表,25,0.0,https://data.eastmoney.com/notices/detail/000021/AN202511271789393882.html,akshare.stock_notice_report
000021.SZ,股东/实际控制人股份减持,2025-12-05,2025-12-05,深科技:关于公司高管减持股份预披露公告,19,-1.0,https://data.eastmoney.com/notices/detail/000021/AN202512041793906797.html,akshare.stock_notice_report
000021.SZ,股东/实际控制人股份减持,2025-12-30,2025-12-30,深科技:关于高管减持计划完成暨减持结果的公告,22,-1.0,https://data.eastmoney.com/notices/detail/000021/AN202512291810655972.html,akshare.stock_notice_report
000021.SZ,其他,2025-12-31,2025-12-31,深科技:董事会战略与可持续发展委员会工作条例(2025年12月),32,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341682.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:内部审计制度(2025年12月),20,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341688.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:年报信息披露重大差错责任追究制度(2025年12月),30,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341681.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:外部信息使用人管理制度(2025年12月),25,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341680.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:内幕信息知情人登记管理制度(2025年12月),27,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341701.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:外汇衍生品交易业务管理制度(2025年12月),27,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341684.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:接待与推广制度(2025年12月),21,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341695.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:信息披露管理制度(2025年12月),22,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341696.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:投资者关系管理制度(2025年12月),23,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341691.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:董事和高级管理人员持股所持本公司股份及其变动管理制度(2025年12月),40,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341683.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:信息披露暂缓与豁免业务管理制度(2025年12月),29,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341689.html,akshare.stock_notice_report
000021.SZ,管理办法/制度,2025-12-31,2025-12-31,深科技:非公开信息知情人保密制度(2025年12月),26,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341677.html,akshare.stock_notice_report
000021.SZ,董事会决议公告,2025-12-31,2025-12-31,深科技:第十届董事会第十六次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341700.html,akshare.stock_notice_report
000021.SZ,议事规则/实施细则,2025-12-31,2025-12-31,深科技:董事会薪酬与考核委员会工作条例(2025年12月),29,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341690.html,akshare.stock_notice_report
000021.SZ,议事规则/实施细则,2025-12-31,2025-12-31,深科技:董事会秘书工作细则(2025年12月),23,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341687.html,akshare.stock_notice_report
000021.SZ,议事规则/实施细则,2025-12-31,2025-12-31,深科技:董事会提名委员会工作条例(2025年12月),26,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341693.html,akshare.stock_notice_report
000021.SZ,议事规则/实施细则,2025-12-31,2025-12-31,深科技:独立董事专门会议规则(2025年12月),24,0.0,https://data.eastmoney.com/notices/detail/000021/AN202512301811341699.html,akshare.stock_notice_report
000021.SZ,调研活动,2026-01-22,2026-01-22,深科技:2026年1月22日投资者关系活动记录表,24,0.0,https://data.eastmoney.com/notices/detail/000021/AN202601221818280842.html,akshare.stock_notice_report
000021.SZ,高管人员任职变动,2026-02-10,2026-02-10,深科技:第十届董事会第十七次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/000021/AN202602091819834539.html,akshare.stock_notice_report
000021.SZ,其他,2026-02-27,2026-02-27,深科技:关于控股子公司开发科技披露2025年度业绩快报的公告,30,0.0,https://data.eastmoney.com/notices/detail/000021/AN202602261820068552.html,akshare.stock_notice_report
000021.SZ,法律意见书,2026-03-18,2026-03-19,深科技:2026年度(第一次)临时股东会之法律意见书,26,0.0,https://data.eastmoney.com/notices/detail/000021/AN202603171820601500.html,akshare.stock_notice_report
000021.SZ,股东大会决议公告,2026-03-18,2026-03-19,深科技:2026年度(第一次)临时股东会决议公告,24,0.0,https://data.eastmoney.com/notices/detail/000021/AN202603171820601495.html,akshare.stock_notice_report
000027.SZ,议事规则/实施细则,2025-09-04,2025-09-04,深圳能源:中国国际金融股份有限公司关于深圳能源集团股份有限公司修订公司《章程》部分条款、修订《股东大会议事规则》、修订《董事会议事规则》、废止《监事会议事规则》的临时受托管理事务报告,91,0.0,https://data.eastmoney.com/notices/detail/000027/AN202509041738853037.html,akshare.stock_notice_report
000027.SZ,议事规则/实施细则,2025-09-04,2025-09-04,深圳能源:国泰海通证券股份有限公司关于深圳能源集团股份有限公司修订公司《章程》部分条款、修订《股东大会议事规则》、修订《董事会议事规则》、废止《监事会议事规则》的临时债权代理事务报告,91,0.0,https://data.eastmoney.com/notices/detail/000027/AN202509041738853034.html,akshare.stock_notice_report
000027.SZ,调研活动,2025-09-12,2025-09-12,深圳能源:000027深圳能源投资者关系管理信息20250912,32,0.0,https://data.eastmoney.com/notices/detail/000027/AN202509121742392158.html,akshare.stock_notice_report
000027.SZ,其他,2025-09-30,2025-09-30,深圳能源:关于财务公司开展低风险投资产品申购及赎回业务的公告,30,0.0,https://data.eastmoney.com/notices/detail/000027/AN202509291752898564.html,akshare.stock_notice_report
000027.SZ,高管人员任职变动,2025-09-30,2025-09-30,深圳能源:董事会八届三十九次会议决议公告,20,0.0,https://data.eastmoney.com/notices/detail/000027/AN202509291752898563.html,akshare.stock_notice_report
000027.SZ,投资设立公司,2025-10-17,2025-10-17,深圳能源:关于参与发起设立深圳市深投控东海新能源产业私募股权投资基金合伙企业(有限合伙)的公告,47,0.0,https://data.eastmoney.com/notices/detail/000027/AN202510161763345712.html,akshare.stock_notice_report
000027.SZ,其他,2025-10-23,2025-10-23,深圳能源:深圳能源集团股份有限公司2021年面向专业投资者公开发行公司债券(第一期)(品种二)2025年付息公告,56,0.0,https://data.eastmoney.com/notices/detail/000027/AN202510231767539171.html,akshare.stock_notice_report
000027.SZ,其他,2025-10-23,2025-10-23,深圳能源:深圳能源集团股份有限公司2021年面向专业投资者公开发行公司债券(第一期)(品种一)2025年付息公告,56,0.0,https://data.eastmoney.com/notices/detail/000027/AN202510231767539169.html,akshare.stock_notice_report
000027.SZ,三季度报告全文,2025-10-31,2025-10-31,深圳能源:2025年三季度报告,15,0.0,https://data.eastmoney.com/notices/detail/000027/AN202510301771970929.html,akshare.stock_notice_report
000027.SZ,其他,2025-10-31,2025-10-31,深圳能源:关于西部能源公司所属企业计提资产减值准备的公告,28,0.0,https://data.eastmoney.com/notices/detail/000027/AN202510301771970946.html,akshare.stock_notice_report
000027.SZ,董事会决议公告,2025-10-31,2025-10-31,深圳能源:董事会八届四十次会议决议公告,19,0.0,https://data.eastmoney.com/notices/detail/000027/AN202510301771970911.html,akshare.stock_notice_report
000027.SZ,调研活动,2025-11-14,2025-11-14,深圳能源:关于参加2025年度深圳辖区上市公司投资者网上集体接待日活动的公告,38,0.0,https://data.eastmoney.com/notices/detail/000027/AN202511131780585309.html,akshare.stock_notice_report
