source_api,metric_id,metric_name,pub_date,available_date,value,expected_value,previous_value
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-02-23,2017-02-23,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-02-23,2017-02-23,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-02-23,2017-02-23,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-02-24,2017-02-24,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-02-24,2017-02-24,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-02-24,2017-02-24,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-02-27,2017-02-27,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-02-27,2017-02-27,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-02-27,2017-02-27,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-02-28,2017-02-28,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-02-28,2017-02-28,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-02-28,2017-02-28,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-01,2017-03-01,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-01,2017-03-01,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-01,2017-03-01,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-02,2017-03-02,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-02,2017-03-02,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-02,2017-03-02,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-03,2017-03-03,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-03,2017-03-03,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-03,2017-03-03,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-06,2017-03-06,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-06,2017-03-06,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-06,2017-03-06,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-07,2017-03-07,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-07,2017-03-07,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-07,2017-03-07,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-08,2017-03-08,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-08,2017-03-08,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-08,2017-03-08,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-09,2017-03-09,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-09,2017-03-09,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-09,2017-03-09,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-10,2017-03-10,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-10,2017-03-10,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-10,2017-03-10,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-13,2017-03-13,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-13,2017-03-13,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-13,2017-03-13,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-14,2017-03-14,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-14,2017-03-14,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-14,2017-03-14,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-15,2017-03-15,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-15,2017-03-15,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-15,2017-03-15,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-16,2017-03-16,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-16,2017-03-16,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-16,2017-03-16,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-17,2017-03-17,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-17,2017-03-17,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-17,2017-03-17,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-20,2017-03-20,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-20,2017-03-20,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-20,2017-03-20,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-21,2017-03-21,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-21,2017-03-21,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-21,2017-03-21,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-22,2017-03-22,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-22,2017-03-22,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-22,2017-03-22,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-23,2017-03-23,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-23,2017-03-23,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-23,2017-03-23,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-24,2017-03-24,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-24,2017-03-24,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-24,2017-03-24,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-27,2017-03-27,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-27,2017-03-27,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-27,2017-03-27,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-28,2017-03-28,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-28,2017-03-28,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-28,2017-03-28,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-29,2017-03-29,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-29,2017-03-29,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-29,2017-03-29,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-30,2017-03-30,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-30,2017-03-30,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-30,2017-03-30,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-03-31,2017-03-31,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-03-31,2017-03-31,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-03-31,2017-03-31,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-01,2017-04-01,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-01,2017-04-01,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-01,2017-04-01,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-05,2017-04-05,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-05,2017-04-05,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-05,2017-04-05,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-06,2017-04-06,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-06,2017-04-06,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-06,2017-04-06,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-07,2017-04-07,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-07,2017-04-07,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-07,2017-04-07,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-10,2017-04-10,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-10,2017-04-10,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-10,2017-04-10,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-11,2017-04-11,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-11,2017-04-11,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-11,2017-04-11,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-12,2017-04-12,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-12,2017-04-12,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-12,2017-04-12,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-13,2017-04-13,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-13,2017-04-13,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-13,2017-04-13,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-14,2017-04-14,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-14,2017-04-14,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-14,2017-04-14,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-17,2017-04-17,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-17,2017-04-17,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-17,2017-04-17,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-18,2017-04-18,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-18,2017-04-18,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-18,2017-04-18,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-19,2017-04-19,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-19,2017-04-19,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-19,2017-04-19,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-20,2017-04-20,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-20,2017-04-20,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-20,2017-04-20,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-21,2017-04-21,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-21,2017-04-21,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-21,2017-04-21,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-24,2017-04-24,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-24,2017-04-24,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-24,2017-04-24,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-25,2017-04-25,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-25,2017-04-25,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-25,2017-04-25,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-26,2017-04-26,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-26,2017-04-26,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-26,2017-04-26,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-27,2017-04-27,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-27,2017-04-27,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-27,2017-04-27,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-04-28,2017-04-28,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-04-28,2017-04-28,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-04-28,2017-04-28,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-02,2017-05-02,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-02,2017-05-02,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-02,2017-05-02,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-03,2017-05-03,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-03,2017-05-03,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-03,2017-05-03,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-04,2017-05-04,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-04,2017-05-04,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-04,2017-05-04,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-05,2017-05-05,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-05,2017-05-05,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-05,2017-05-05,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-08,2017-05-08,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-08,2017-05-08,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-08,2017-05-08,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-09,2017-05-09,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-09,2017-05-09,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-09,2017-05-09,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-10,2017-05-10,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-10,2017-05-10,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-10,2017-05-10,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-11,2017-05-11,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-11,2017-05-11,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-11,2017-05-11,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-12,2017-05-12,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-12,2017-05-12,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-12,2017-05-12,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-15,2017-05-15,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-15,2017-05-15,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-15,2017-05-15,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-16,2017-05-16,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-16,2017-05-16,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-16,2017-05-16,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-17,2017-05-17,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-17,2017-05-17,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-17,2017-05-17,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-18,2017-05-18,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-18,2017-05-18,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-18,2017-05-18,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-19,2017-05-19,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-19,2017-05-19,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-19,2017-05-19,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-22,2017-05-22,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-22,2017-05-22,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-22,2017-05-22,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-23,2017-05-23,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-23,2017-05-23,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-23,2017-05-23,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-24,2017-05-24,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-24,2017-05-24,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-24,2017-05-24,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-25,2017-05-25,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-25,2017-05-25,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-25,2017-05-25,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-26,2017-05-26,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-26,2017-05-26,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-26,2017-05-26,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-27,2017-05-27,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-27,2017-05-27,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-27,2017-05-27,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-05-31,2017-05-31,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-05-31,2017-05-31,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-05-31,2017-05-31,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-01,2017-06-01,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-01,2017-06-01,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-01,2017-06-01,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-02,2017-06-02,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-02,2017-06-02,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-02,2017-06-02,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-05,2017-06-05,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-05,2017-06-05,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-05,2017-06-05,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-06,2017-06-06,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-06,2017-06-06,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-06,2017-06-06,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-07,2017-06-07,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-07,2017-06-07,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-07,2017-06-07,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-08,2017-06-08,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-08,2017-06-08,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-08,2017-06-08,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-09,2017-06-09,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-09,2017-06-09,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-09,2017-06-09,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-12,2017-06-12,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-12,2017-06-12,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-12,2017-06-12,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-13,2017-06-13,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-13,2017-06-13,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-13,2017-06-13,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-14,2017-06-14,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-14,2017-06-14,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-14,2017-06-14,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-15,2017-06-15,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-15,2017-06-15,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-15,2017-06-15,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-16,2017-06-16,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-16,2017-06-16,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-16,2017-06-16,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-19,2017-06-19,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-19,2017-06-19,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-19,2017-06-19,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-20,2017-06-20,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-20,2017-06-20,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-20,2017-06-20,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-21,2017-06-21,4.35,0.0,0.0
akshare.macro_china_lpr,loan_rate_2,china_loan_rate_2,2017-06-21,2017-06-21,4.9,0.0,0.0
akshare.macro_china_lpr,lpr_1y,china_lpr_1y,2017-06-21,2017-06-21,4.3,0.0,0.0
akshare.macro_china_lpr,loan_rate_1,china_loan_rate_1,2017-06-22,2017-06-22,4.35,0.0,0.0
